pre,post,weight,delay,type
1_N_2_62,1_N_4_55,7.870152277,2,1
1_N_1_1,1_N_4_55,3.987017334,3,1
1_I_19_1,1_N_4_55,3,0,2
1_V_4_1,1_N_4_55,3,0,2
1_N_3_1,1_N_4_57,42.78658385,1,1
1_N_3_52,1_N_4_57,21.39329192,1,1
1_N_3_53,1_N_4_57,21.39329192,1,1
1_N_3_59,1_N_4_57,21.39329192,1,1
1_N_2_48,1_N_4_57,15.74030455,2,1
1_N_2_52,1_N_4_57,7.870152277,2,1
1_N_2_57,1_N_4_57,15.74030455,2,1
1_N_1_1,1_N_4_57,19.93508667,3,1
1_I_140_1,1_N_4_57,3,0,2
1_V_10_1,1_N_4_57,3,0,2
1_I_191_1,1_N_4_57,3,0,2
1_V_15_1,1_N_4_57,3,0,2
1_I_202_1,1_N_4_57,3,0,2
1_V_15_1,1_N_4_57,3,0,2
1_I_311_1,1_N_4_57,3,0,2
1_V_23_1,1_N_4_57,3,0,2
1_I_313_1,1_N_4_57,3,0,2
1_V_23_1,1_N_4_57,3,0,2
1_N_3_1,1_N_4_58,42.78658385,1,1
1_N_2_56,1_N_4_58,7.870152277,2,1
1_N_2_63,1_N_4_58,7.870152277,2,1
1_N_1_1,1_N_4_58,7.974034668,3,1
1_I_51_1,1_N_4_58,3,0,2
1_V_5_1,1_N_4_58,3,0,2
1_I_210_1,1_N_4_58,3,0,2
1_V_16_1,1_N_4_58,3,0,2
1_N_3_50,1_N_4_59,21.39329192,1,1
1_N_2_50,1_N_4_59,7.870152277,2,1
1_N_1_1,1_N_4_59,3.987017334,3,1
1_I_46_1,1_N_4_59,3,0,2
1_V_4_1,1_N_4_59,3,0,2
1_N_3_58,1_N_4_60,21.39329192,1,1
1_N_3_59,1_N_4_60,42.78658385,1,1
1_N_3_72,1_N_4_60,21.39329192,1,1
1_N_2_53,1_N_4_60,7.870152277,2,1
1_N_2_60,1_N_4_60,7.870152277,2,1
1_N_2_63,1_N_4_60,7.870152277,2,1
1_N_2_72,1_N_4_60,7.870152277,2,1
1_N_1_1,1_N_4_60,7.974034668,3,1
1_N_1_50,1_N_4_60,3.987017334,3,1
1_N_1_62,1_N_4_60,3.987017334,3,1
1_I_32_1,1_N_4_60,3,0,2
1_V_4_1,1_N_4_60,3,0,2
1_I_83_1,1_N_4_60,3,0,2
1_V_8_1,1_N_4_60,3,0,2
1_I_84_1,1_N_4_60,3,0,2
1_V_8_1,1_N_4_60,3,0,2
1_I_101_1,1_N_4_60,3,0,2
1_V_8_1,1_N_4_60,3,0,2
1_N_3_56,1_N_4_61,21.39329192,1,1
1_N_3_61,1_N_4_61,21.39329192,1,1
1_N_2_60,1_N_4_61,7.870152277,2,1
1_N_2_61,1_N_4_61,7.870152277,2,1
1_N_1_53,1_N_4_61,3.987017334,3,1
1_N_1_61,1_N_4_61,3.987017334,3,1
1_I_79_1,1_N_4_61,3,0,2
1_V_8_1,1_N_4_61,3,0,2
1_I_97_1,1_N_4_61,3,0,2
1_V_8_1,1_N_4_61,3,0,2
1_N_3_61,1_N_4_62,21.39329192,1,1
1_N_3_62,1_N_4_62,21.39329192,1,1
1_N_3_65,1_N_4_62,21.39329192,1,1
1_N_3_66,1_N_4_62,21.39329192,1,1
1_N_2_62,1_N_4_62,23.61045683,2,1
1_N_2_70,1_N_4_62,7.870152277,2,1
1_N_1_1,1_N_4_62,7.974034668,3,1
1_N_1_62,1_N_4_62,3.987017334,3,1
1_N_1_69,1_N_4_62,3.987017334,3,1
1_I_31_1,1_N_4_62,3,0,2
1_V_4_1,1_N_4_62,3,0,2
1_I_74_1,1_N_4_62,3,0,2
1_V_8_1,1_N_4_62,3,0,2
1_I_82_1,1_N_4_62,3,0,2
1_V_8_1,1_N_4_62,3,0,2
1_I_276_1,1_N_4_62,3,0,2
1_V_22_1,1_N_4_62,3,0,2
1_N_3_60,1_N_4_63,21.39329192,1,1
1_N_3_63,1_N_4_63,21.39329192,1,1
1_N_3_65,1_N_4_63,21.39329192,1,1
1_N_3_66,1_N_4_63,21.39329192,1,1
1_N_3_67,1_N_4_63,21.39329192,1,1
1_N_2_59,1_N_4_63,7.870152277,2,1
1_N_2_60,1_N_4_63,7.870152277,2,1
1_N_2_63,1_N_4_63,7.870152277,2,1
1_N_2_70,1_N_4_63,15.74030455,2,1
1_N_1_1,1_N_4_63,11.961052,3,1
1_N_1_60,1_N_4_63,3.987017334,3,1
1_N_1_62,1_N_4_63,3.987017334,3,1
1_I_10_1,1_N_4_63,3,0,2
1_V_1_1,1_N_4_63,3,0,2
1_I_43_1,1_N_4_63,3,0,2
1_V_4_1,1_N_4_63,3,0,2
1_I_121_1,1_N_4_63,3,0,2
1_V_8_1,1_N_4_63,3,0,2
1_I_201_1,1_N_4_63,3,0,2
1_V_15_1,1_N_4_63,3,0,2
1_I_289_1,1_N_4_63,3,0,2
1_V_22_1,1_N_4_63,3,0,2
1_N_3_1,1_N_4_64,64.17987577,1,1
1_N_3_61,1_N_4_64,21.39329192,1,1
1_N_3_62,1_N_4_64,42.78658385,1,1
1_N_3_67,1_N_4_64,21.39329192,1,1
1_N_3_69,1_N_4_64,21.39329192,1,1
1_N_2_57,1_N_4_64,7.870152277,2,1
1_N_2_64,1_N_4_64,23.61045683,2,1
1_N_2_66,1_N_4_64,15.74030455,2,1
1_N_2_67,1_N_4_64,7.870152277,2,1
1_N_2_71,1_N_4_64,7.870152277,2,1
1_N_1_1,1_N_4_64,23.922104,3,1
1_N_1_64,1_N_4_64,3.987017334,3,1
1_N_1_69,1_N_4_64,3.987017334,3,1
1_I_11_1,1_N_4_64,3,0,2
1_V_1_1,1_N_4_64,3,0,2
1_I_85_1,1_N_4_64,3,0,2
1_V_8_1,1_N_4_64,3,0,2
1_I_90_1,1_N_4_64,3,0,2
1_V_8_1,1_N_4_64,3,0,2
1_I_139_1,1_N_4_64,3,0,2
1_V_10_1,1_N_4_64,3,0,2
1_I_145_1,1_N_4_64,3,0,2
1_V_10_1,1_N_4_64,3,0,2
1_I_151_1,1_N_4_64,3,0,2
1_V_12_1,1_N_4_64,3,0,2
1_I_154_1,1_N_4_64,3,0,2
1_V_13_1,1_N_4_64,3,0,2
1_I_314_1,1_N_4_64,3,0,2
1_V_23_1,1_N_4_64,3,0,2
1_N_3_64,1_N_4_65,21.39329192,1,1
1_N_3_65,1_N_4_65,21.39329192,1,1
1_N_3_67,1_N_4_65,21.39329192,1,1
1_N_2_57,1_N_4_65,7.870152277,2,1
1_N_2_64,1_N_4_65,7.870152277,2,1
1_N_2_65,1_N_4_65,7.870152277,2,1
1_N_1_1,1_N_4_65,3.987017334,3,1
1_N_1_53,1_N_4_65,3.987017334,3,1
1_N_1_74,1_N_4_65,3.987017334,3,1
1_I_16_1,1_N_4_65,3,0,2
1_V_2_1,1_N_4_65,3,0,2
1_I_104_1,1_N_4_65,3,0,2
1_V_8_1,1_N_4_65,3,0,2
1_I_211_1,1_N_4_65,3,0,2
1_V_16_1,1_N_4_65,3,0,2
1_N_3_1,1_N_4_66,42.78658385,1,1
1_N_3_63,1_N_4_66,21.39329192,1,1
1_N_3_66,1_N_4_66,42.78658385,1,1
1_N_3_67,1_N_4_66,21.39329192,1,1
1_N_3_68,1_N_4_66,21.39329192,1,1
1_N_3_69,1_N_4_66,21.39329192,1,1
1_N_3_71,1_N_4_66,21.39329192,1,1
1_N_2_61,1_N_4_66,7.870152277,2,1
1_N_2_62,1_N_4_66,7.870152277,2,1
1_N_2_66,1_N_4_66,47.22091366,2,1
1_N_2_71,1_N_4_66,7.870152277,2,1
1_N_1_1,1_N_4_66,19.93508667,3,1
1_N_1_63,1_N_4_66,3.987017334,3,1
1_N_1_65,1_N_4_66,3.987017334,3,1
1_N_1_66,1_N_4_66,3.987017334,3,1
1_N_1_69,1_N_4_66,3.987017334,3,1
1_I_37_1,1_N_4_66,3,0,2
1_V_4_1,1_N_4_66,3,0,2
1_I_77_1,1_N_4_66,3,0,2
1_V_8_1,1_N_4_66,3,0,2
1_I_103_1,1_N_4_66,3,0,2
1_V_8_1,1_N_4_66,3,0,2
1_I_164_1,1_N_4_66,3,0,2
1_V_13_1,1_N_4_66,3,0,2
1_I_208_1,1_N_4_66,3,0,2
1_V_16_1,1_N_4_66,3,0,2
1_I_229_1,1_N_4_66,3,0,2
1_V_18_1,1_N_4_66,3,0,2
1_I_255_1,1_N_4_66,3,0,2
1_V_20_1,1_N_4_66,3,0,2
1_I_286_1,1_N_4_66,3,0,2
1_V_22_1,1_N_4_66,3,0,2
1_I_306_1,1_N_4_66,3,0,2
1_V_23_1,1_N_4_66,3,0,2
1_N_3_64,1_N_4_67,21.39329192,1,1
1_N_3_65,1_N_4_67,21.39329192,1,1
1_N_3_66,1_N_4_67,21.39329192,1,1
1_N_3_68,1_N_4_67,21.39329192,1,1
1_N_3_71,1_N_4_67,21.39329192,1,1
1_N_2_64,1_N_4_67,15.74030455,2,1
1_N_2_67,1_N_4_67,15.74030455,2,1
1_N_2_74,1_N_4_67,7.870152277,2,1
1_N_1_1,1_N_4_67,15.94806934,3,1
1_N_1_72,1_N_4_67,3.987017334,3,1
1_I_34_1,1_N_4_67,3,0,2
1_V_4_1,1_N_4_67,3,0,2
1_I_89_1,1_N_4_67,3,0,2
1_V_8_1,1_N_4_67,3,0,2
1_I_168_1,1_N_4_67,3,0,2
1_V_13_1,1_N_4_67,3,0,2
1_I_198_1,1_N_4_67,3,0,2
1_V_15_1,1_N_4_67,3,0,2
1_I_240_1,1_N_4_67,3,0,2
1_V_18_1,1_N_4_67,3,0,2
1_N_3_1,1_N_4_68,42.78658385,1,1
1_N_3_63,1_N_4_68,21.39329192,1,1
1_N_3_64,1_N_4_68,21.39329192,1,1
1_N_3_66,1_N_4_68,21.39329192,1,1
1_N_3_67,1_N_4_68,21.39329192,1,1
1_N_3_70,1_N_4_68,21.39329192,1,1
1_N_3_74,1_N_4_68,21.39329192,1,1
1_N_2_59,1_N_4_68,7.870152277,2,1
1_N_2_60,1_N_4_68,7.870152277,2,1
1_N_2_64,1_N_4_68,7.870152277,2,1
1_N_2_68,1_N_4_68,15.74030455,2,1
1_N_2_71,1_N_4_68,7.870152277,2,1
1_N_2_72,1_N_4_68,7.870152277,2,1
1_N_2_75,1_N_4_68,7.870152277,2,1
1_N_1_1,1_N_4_68,31.89613867,3,1
1_I_56_1,1_N_4_68,3,0,2
1_V_6_1,1_N_4_68,3,0,2
1_I_113_1,1_N_4_68,3,0,2
1_V_8_1,1_N_4_68,3,0,2
1_I_138_1,1_N_4_68,3,0,2
1_V_9_1,1_N_4_68,3,0,2
1_I_169_1,1_N_4_68,3,0,2
1_V_14_1,1_N_4_68,3,0,2
1_I_206_1,1_N_4_68,3,0,2
1_V_16_1,1_N_4_68,3,0,2
1_I_215_1,1_N_4_68,3,0,2
1_V_16_1,1_N_4_68,3,0,2
1_I_284_1,1_N_4_68,3,0,2
1_V_22_1,1_N_4_68,3,0,2
1_I_326_1,1_N_4_68,3,0,2
1_V_25_1,1_N_4_68,3,0,2
1_N_3_1,1_N_4_69,64.17987577,1,1
1_N_3_62,1_N_4_69,21.39329192,1,1
1_N_3_66,1_N_4_69,21.39329192,1,1
1_N_3_67,1_N_4_69,21.39329192,1,1
1_N_3_68,1_N_4_69,21.39329192,1,1
1_N_3_70,1_N_4_69,42.78658385,1,1
1_N_3_71,1_N_4_69,85.57316769,1,1
1_N_3_74,1_N_4_69,42.78658385,1,1
1_N_2_1,1_N_4_69,7.870152277,2,1
1_N_2_64,1_N_4_69,7.870152277,2,1
1_N_2_65,1_N_4_69,7.870152277,2,1
1_N_2_66,1_N_4_69,7.870152277,2,1
1_N_2_67,1_N_4_69,7.870152277,2,1
1_N_2_68,1_N_4_69,7.870152277,2,1
1_N_2_69,1_N_4_69,23.61045683,2,1
1_N_2_72,1_N_4_69,7.870152277,2,1
1_N_2_73,1_N_4_69,23.61045683,2,1
1_N_2_78,1_N_4_69,15.74030455,2,1
1_N_1_1,1_N_4_69,27.90912134,3,1
1_N_1_62,1_N_4_69,3.987017334,3,1
1_N_1_66,1_N_4_69,3.987017334,3,1
1_N_1_67,1_N_4_69,3.987017334,3,1
1_N_1_69,1_N_4_69,7.974034668,3,1
1_N_1_70,1_N_4_69,3.987017334,3,1
1_N_1_74,1_N_4_69,3.987017334,3,1
1_N_1_81,1_N_4_69,3.987017334,3,1
1_I_27_1,1_N_4_69,3,0,2
1_V_4_1,1_N_4_69,3,0,2
1_I_30_1,1_N_4_69,3,0,2
1_V_4_1,1_N_4_69,3,0,2
1_I_33_1,1_N_4_69,3,0,2
1_V_4_1,1_N_4_69,3,0,2
1_I_49_1,1_N_4_69,3,0,2
1_V_5_1,1_N_4_69,3,0,2
1_I_50_1,1_N_4_69,3,0,2
1_V_5_1,1_N_4_69,3,0,2
1_I_91_1,1_N_4_69,3,0,2
1_V_8_1,1_N_4_69,3,0,2
1_I_98_1,1_N_4_69,3,0,2
1_V_8_1,1_N_4_69,3,0,2
1_I_118_1,1_N_4_69,3,0,2
1_V_8_1,1_N_4_69,3,0,2
1_I_122_1,1_N_4_69,3,0,2
1_V_9_1,1_N_4_69,3,0,2
1_I_128_1,1_N_4_69,3,0,2
1_V_9_1,1_N_4_69,3,0,2
1_I_161_1,1_N_4_69,3,0,2
1_V_13_1,1_N_4_69,3,0,2
1_I_166_1,1_N_4_69,3,0,2
1_V_13_1,1_N_4_69,3,0,2
1_I_189_1,1_N_4_69,3,0,2
1_V_14_1,1_N_4_69,3,0,2
1_I_254_1,1_N_4_69,3,0,2
1_V_20_1,1_N_4_69,3,0,2
1_I_327_1,1_N_4_69,3,0,2
1_V_25_1,1_N_4_69,3,0,2
1_N_3_62,1_N_4_70,21.39329192,1,1
1_N_3_66,1_N_4_70,21.39329192,1,1
1_N_3_69,1_N_4_70,21.39329192,1,1
1_N_3_70,1_N_4_70,21.39329192,1,1
1_N_3_71,1_N_4_70,85.57316769,1,1
1_N_2_61,1_N_4_70,7.870152277,2,1
1_N_2_65,1_N_4_70,15.74030455,2,1
1_N_2_70,1_N_4_70,23.61045683,2,1
1_N_2_73,1_N_4_70,15.74030455,2,1
1_N_1_1,1_N_4_70,27.90912134,3,1
1_N_1_68,1_N_4_70,3.987017334,3,1
1_I_39_1,1_N_4_70,3,0,2
1_V_4_1,1_N_4_70,3,0,2
1_I_117_1,1_N_4_70,3,0,2
1_V_8_1,1_N_4_70,3,0,2
1_I_137_1,1_N_4_70,3,0,2
1_V_9_1,1_N_4_70,3,0,2
1_I_175_1,1_N_4_70,3,0,2
1_V_14_1,1_N_4_70,3,0,2
1_I_212_1,1_N_4_70,3,0,2
1_V_16_1,1_N_4_70,3,0,2
1_I_214_1,1_N_4_70,3,0,2
1_V_16_1,1_N_4_70,3,0,2
1_I_230_1,1_N_4_70,3,0,2
1_V_18_1,1_N_4_70,3,0,2
1_I_324_1,1_N_4_70,3,0,2
1_V_25_1,1_N_4_70,3,0,2
1_N_3_1,1_N_4_71,21.39329192,1,1
1_N_3_69,1_N_4_71,42.78658385,1,1
1_N_3_73,1_N_4_71,21.39329192,1,1
1_N_3_74,1_N_4_71,42.78658385,1,1
1_N_2_67,1_N_4_71,7.870152277,2,1
1_N_2_68,1_N_4_71,15.74030455,2,1
1_N_2_69,1_N_4_71,7.870152277,2,1
1_N_2_71,1_N_4_71,7.870152277,2,1
1_N_2_73,1_N_4_71,7.870152277,2,1
1_N_1_1,1_N_4_71,7.974034668,3,1
1_N_1_66,1_N_4_71,3.987017334,3,1
1_N_1_67,1_N_4_71,3.987017334,3,1
1_N_1_69,1_N_4_71,7.974034668,3,1
1_I_126_1,1_N_4_71,3,0,2
1_V_9_1,1_N_4_71,3,0,2
1_I_129_1,1_N_4_71,3,0,2
1_V_9_1,1_N_4_71,3,0,2
1_I_182_1,1_N_4_71,3,0,2
1_V_14_1,1_N_4_71,3,0,2
1_I_231_1,1_N_4_71,3,0,2
1_V_18_1,1_N_4_71,3,0,2
1_I_301_1,1_N_4_71,3,0,2
1_V_23_1,1_N_4_71,3,0,2
1_I_320_1,1_N_4_71,3,0,2
1_V_25_1,1_N_4_71,3,0,2
1_N_3_1,1_N_4_72,21.39329192,1,1
1_N_3_67,1_N_4_72,21.39329192,1,1
1_N_3_70,1_N_4_72,42.78658385,1,1
1_N_3_71,1_N_4_72,21.39329192,1,1
1_N_3_76,1_N_4_72,21.39329192,1,1
1_N_2_65,1_N_4_72,7.870152277,2,1
1_N_2_70,1_N_4_72,15.74030455,2,1
1_N_2_72,1_N_4_72,7.870152277,2,1
1_N_2_75,1_N_4_72,7.870152277,2,1
1_N_2_76,1_N_4_72,7.870152277,2,1
1_N_1_1,1_N_4_72,7.974034668,3,1
1_N_1_72,1_N_4_72,3.987017334,3,1
1_N_1_76,1_N_4_72,3.987017334,3,1
1_N_1_79,1_N_4_72,3.987017334,3,1
1_N_1_80,1_N_4_72,3.987017334,3,1
1_I_54_1,1_N_4_72,3,0,2
1_V_5_1,1_N_4_72,3,0,2
1_I_80_1,1_N_4_72,3,0,2
1_V_8_1,1_N_4_72,3,0,2
1_I_120_1,1_N_4_72,3,0,2
1_V_8_1,1_N_4_72,3,0,2
1_I_156_1,1_N_4_72,3,0,2
1_V_13_1,1_N_4_72,3,0,2
1_I_159_1,1_N_4_72,3,0,2
1_V_13_1,1_N_4_72,3,0,2
1_I_272_1,1_N_4_72,3,0,2
1_V_22_1,1_N_4_72,3,0,2
1_N_3_1,1_N_4_73,21.39329192,1,1
1_N_3_69,1_N_4_73,21.39329192,1,1
1_N_3_70,1_N_4_73,42.78658385,1,1
1_N_3_73,1_N_4_73,21.39329192,1,1
1_N_3_74,1_N_4_73,64.17987577,1,1
1_N_3_76,1_N_4_73,21.39329192,1,1
1_N_3_81,1_N_4_73,21.39329192,1,1
1_N_2_61,1_N_4_73,7.870152277,2,1
1_N_2_65,1_N_4_73,7.870152277,2,1
1_N_2_69,1_N_4_73,7.870152277,2,1
1_N_2_73,1_N_4_73,15.74030455,2,1
1_N_2_75,1_N_4_73,7.870152277,2,1
1_N_2_76,1_N_4_73,23.61045683,2,1
1_N_2_78,1_N_4_73,7.870152277,2,1
1_N_1_1,1_N_4_73,23.922104,3,1
1_N_1_71,1_N_4_73,3.987017334,3,1
1_N_1_73,1_N_4_73,7.974034668,3,1
1_N_1_74,1_N_4_73,3.987017334,3,1
1_I_92_1,1_N_4_73,3,0,2
1_V_8_1,1_N_4_73,3,0,2
1_I_96_1,1_N_4_73,3,0,2
1_V_8_1,1_N_4_73,3,0,2
1_I_125_1,1_N_4_73,3,0,2
1_V_9_1,1_N_4_73,3,0,2
1_I_141_1,1_N_4_73,3,0,2
1_V_10_1,1_N_4_73,3,0,2
1_I_188_1,1_N_4_73,3,0,2
1_V_14_1,1_N_4_73,3,0,2
1_I_223_1,1_N_4_73,3,0,2
1_V_18_1,1_N_4_73,3,0,2
1_I_237_1,1_N_4_73,3,0,2
1_V_18_1,1_N_4_73,3,0,2
1_I_238_1,1_N_4_73,3,0,2
1_V_18_1,1_N_4_73,3,0,2
1_I_294_1,1_N_4_73,3,0,2
1_V_22_1,1_N_4_73,3,0,2
1_I_297_1,1_N_4_73,3,0,2
1_V_23_1,1_N_4_73,3,0,2
1_N_3_1,1_N_4_74,64.17987577,1,1
1_N_3_67,1_N_4_74,21.39329192,1,1
1_N_3_70,1_N_4_74,42.78658385,1,1
1_N_3_71,1_N_4_74,21.39329192,1,1
1_N_3_72,1_N_4_74,42.78658385,1,1
1_N_3_74,1_N_4_74,21.39329192,1,1
1_N_3_76,1_N_4_74,64.17987577,1,1
1_N_3_79,1_N_4_74,21.39329192,1,1
1_N_3_81,1_N_4_74,21.39329192,1,1
1_N_2_65,1_N_4_74,7.870152277,2,1
1_N_2_67,1_N_4_74,23.61045683,2,1
1_N_2_69,1_N_4_74,7.870152277,2,1
1_N_2_71,1_N_4_74,7.870152277,2,1
1_N_2_74,1_N_4_74,23.61045683,2,1
1_N_2_76,1_N_4_74,7.870152277,2,1
1_N_2_78,1_N_4_74,23.61045683,2,1
1_N_2_79,1_N_4_74,15.74030455,2,1
1_N_1_1,1_N_4_74,23.922104,3,1
1_N_1_62,1_N_4_74,3.987017334,3,1
1_N_1_67,1_N_4_74,3.987017334,3,1
1_N_1_69,1_N_4_74,7.974034668,3,1
1_N_1_74,1_N_4_74,11.961052,3,1
1_N_1_75,1_N_4_74,3.987017334,3,1
1_N_1_78,1_N_4_74,3.987017334,3,1
1_I_44_1,1_N_4_74,3,0,2
1_V_4_1,1_N_4_74,3,0,2
1_I_123_1,1_N_4_74,3,0,2
1_V_9_1,1_N_4_74,3,0,2
1_I_130_1,1_N_4_74,3,0,2
1_V_9_1,1_N_4_74,3,0,2
1_I_131_1,1_N_4_74,3,0,2
1_V_9_1,1_N_4_74,3,0,2
1_I_180_1,1_N_4_74,3,0,2
1_V_14_1,1_N_4_74,3,0,2
1_I_187_1,1_N_4_74,3,0,2
1_V_14_1,1_N_4_74,3,0,2
1_I_200_1,1_N_4_74,3,0,2
1_V_15_1,1_N_4_74,3,0,2
1_I_207_1,1_N_4_74,3,0,2
1_V_16_1,1_N_4_74,3,0,2
1_I_226_1,1_N_4_74,3,0,2
1_V_18_1,1_N_4_74,3,0,2
1_I_227_1,1_N_4_74,3,0,2
1_V_18_1,1_N_4_74,3,0,2
1_I_243_1,1_N_4_74,3,0,2
1_V_19_1,1_N_4_74,3,0,2
1_I_249_1,1_N_4_74,3,0,2
1_V_19_1,1_N_4_74,3,0,2
1_I_270_1,1_N_4_74,3,0,2
1_V_22_1,1_N_4_74,3,0,2
1_I_273_1,1_N_4_74,3,0,2
1_V_22_1,1_N_4_74,3,0,2
1_I_281_1,1_N_4_74,3,0,2
1_V_22_1,1_N_4_74,3,0,2
1_N_3_1,1_N_4_75,21.39329192,1,1
1_N_3_74,1_N_4_75,21.39329192,1,1
1_N_3_76,1_N_4_75,21.39329192,1,1
1_N_3_77,1_N_4_75,21.39329192,1,1
1_N_2_68,1_N_4_75,7.870152277,2,1
1_N_2_74,1_N_4_75,7.870152277,2,1
1_N_2_79,1_N_4_75,15.74030455,2,1
1_N_1_1,1_N_4_75,11.961052,3,1
1_N_1_83,1_N_4_75,3.987017334,3,1
1_I_105_1,1_N_4_75,3,0,2
1_V_8_1,1_N_4_75,3,0,2
1_I_109_1,1_N_4_75,3,0,2
1_V_8_1,1_N_4_75,3,0,2
1_I_146_1,1_N_4_75,3,0,2
1_V_10_1,1_N_4_75,3,0,2
1_I_170_1,1_N_4_75,3,0,2
1_V_14_1,1_N_4_75,3,0,2
1_N_3_1,1_N_4_76,21.39329192,1,1
1_N_3_64,1_N_4_76,21.39329192,1,1
1_N_3_68,1_N_4_76,21.39329192,1,1
1_N_3_75,1_N_4_76,42.78658385,1,1
1_N_3_77,1_N_4_76,21.39329192,1,1
1_N_3_81,1_N_4_76,21.39329192,1,1
1_N_2_66,1_N_4_76,7.870152277,2,1
1_N_2_71,1_N_4_76,15.74030455,2,1
1_N_2_72,1_N_4_76,7.870152277,2,1
1_N_2_76,1_N_4_76,23.61045683,2,1
1_N_1_1,1_N_4_76,23.922104,3,1
1_N_1_72,1_N_4_76,3.987017334,3,1
1_I_55_1,1_N_4_76,3,0,2
1_V_6_1,1_N_4_76,3,0,2
1_I_70_1,1_N_4_76,3,0,2
1_V_7_1,1_N_4_76,3,0,2
1_I_95_1,1_N_4_76,3,0,2
1_V_8_1,1_N_4_76,3,0,2
1_I_110_1,1_N_4_76,3,0,2
1_V_8_1,1_N_4_76,3,0,2
1_I_171_1,1_N_4_76,3,0,2
1_V_14_1,1_N_4_76,3,0,2
1_I_181_1,1_N_4_76,3,0,2
1_V_14_1,1_N_4_76,3,0,2
1_I_232_1,1_N_4_76,3,0,2
1_V_18_1,1_N_4_76,3,0,2
1_N_3_1,1_N_4_77,21.39329192,1,1
1_N_3_75,1_N_4_77,21.39329192,1,1
1_N_3_76,1_N_4_77,21.39329192,1,1
1_N_3_77,1_N_4_77,21.39329192,1,1
1_N_3_79,1_N_4_77,42.78658385,1,1
1_N_2_74,1_N_4_77,15.74030455,2,1
1_N_2_76,1_N_4_77,7.870152277,2,1
1_N_2_77,1_N_4_77,15.74030455,2,1
1_N_2_81,1_N_4_77,7.870152277,2,1
1_N_1_1,1_N_4_77,19.93508667,3,1
1_N_1_79,1_N_4_77,3.987017334,3,1
1_I_87_1,1_N_4_77,3,0,2
1_V_8_1,1_N_4_77,3,0,2
1_I_102_1,1_N_4_77,3,0,2
1_V_8_1,1_N_4_77,3,0,2
1_I_176_1,1_N_4_77,3,0,2
1_V_14_1,1_N_4_77,3,0,2
1_I_177_1,1_N_4_77,3,0,2
1_V_14_1,1_N_4_77,3,0,2
1_I_234_1,1_N_4_77,3,0,2
1_V_18_1,1_N_4_77,3,0,2
1_I_315_1,1_N_4_77,3,0,2
1_V_23_1,1_N_4_77,3,0,2
1_N_3_1,1_N_4_78,21.39329192,1,1
1_N_3_73,1_N_4_78,21.39329192,1,1
1_N_3_74,1_N_4_78,21.39329192,1,1
1_N_3_75,1_N_4_78,42.78658385,1,1
1_N_3_76,1_N_4_78,85.57316769,1,1
1_N_3_77,1_N_4_78,42.78658385,1,1
1_N_3_79,1_N_4_78,42.78658385,1,1
1_N_3_80,1_N_4_78,21.39329192,1,1
1_N_3_87,1_N_4_78,21.39329192,1,1
1_N_2_69,1_N_4_78,7.870152277,2,1
1_N_2_70,1_N_4_78,7.870152277,2,1
1_N_2_74,1_N_4_78,15.74030455,2,1
1_N_2_76,1_N_4_78,23.61045683,2,1
1_N_2_78,1_N_4_78,23.61045683,2,1
1_N_2_79,1_N_4_78,7.870152277,2,1
1_N_2_81,1_N_4_78,15.74030455,2,1
1_N_2_84,1_N_4_78,7.870152277,2,1
1_N_2_86,1_N_4_78,7.870152277,2,1
1_N_1_1,1_N_4_78,27.90912134,3,1
1_N_1_71,1_N_4_78,3.987017334,3,1
1_N_1_73,1_N_4_78,7.974034668,3,1
1_N_1_74,1_N_4_78,3.987017334,3,1
1_N_1_75,1_N_4_78,3.987017334,3,1
1_N_1_78,1_N_4_78,7.974034668,3,1
1_N_1_79,1_N_4_78,3.987017334,3,1
1_I_15_1,1_N_4_78,3,0,2
1_V_2_1,1_N_4_78,3,0,2
1_I_38_1,1_N_4_78,3,0,2
1_V_4_1,1_N_4_78,3,0,2
1_I_72_1,1_N_4_78,3,0,2
1_V_7_1,1_N_4_78,3,0,2
1_I_119_1,1_N_4_78,3,0,2
1_V_8_1,1_N_4_78,3,0,2
1_I_155_1,1_N_4_78,3,0,2
1_V_13_1,1_N_4_78,3,0,2
1_I_160_1,1_N_4_78,3,0,2
1_V_13_1,1_N_4_78,3,0,2
1_I_174_1,1_N_4_78,3,0,2
1_V_14_1,1_N_4_78,3,0,2
1_I_179_1,1_N_4_78,3,0,2
1_V_14_1,1_N_4_78,3,0,2
1_I_183_1,1_N_4_78,3,0,2
1_V_14_1,1_N_4_78,3,0,2
1_I_186_1,1_N_4_78,3,0,2
1_V_14_1,1_N_4_78,3,0,2
1_I_194_1,1_N_4_78,3,0,2
1_V_15_1,1_N_4_78,3,0,2
1_I_217_1,1_N_4_78,3,0,2
1_V_16_1,1_N_4_78,3,0,2
1_I_228_1,1_N_4_78,3,0,2
1_V_18_1,1_N_4_78,3,0,2
1_I_292_1,1_N_4_78,3,0,2
1_V_22_1,1_N_4_78,3,0,2
1_I_296_1,1_N_4_78,3,0,2
1_V_23_1,1_N_4_78,3,0,2
1_N_3_1,1_N_4_79,21.39329192,1,1
1_N_3_67,1_N_4_79,21.39329192,1,1
1_N_3_75,1_N_4_79,21.39329192,1,1
1_N_3_78,1_N_4_79,21.39329192,1,1
1_N_3_79,1_N_4_79,21.39329192,1,1
